CP008700.1
NZ_CP024570.1
NZ_CP024834.1
NZ_CP024838.1
NZ_CP024874.1
NZ_CP024916.1
NZ_CP025005.1
NZ_CP025008.1
NZ_CP025037.1
NZ_CP025080.1
NZ_CP025087.1
NZ_CP025088.1
NZ_CP025090.1
NZ_CP025091.1
NZ_CP025093.1
NZ_CP025140.1
NZ_CP025143.1
NZ_CP025146.1
NZ_CP025456.1
NZ_CP025461.1
NZ_CP025466.1
NZ_CP025629.1
NZ_CP025631.1
NZ_CP025633.1
NZ_CP025639.1
NZ_CP025641.1
NZ_CP025951.1
NZ_CP025963.1
NZ_CP026177.1
NZ_CP026178.1
NZ_CP026269.1
NZ_CP026275.1
NZ_CP026285.1
NZ_CP026392.1
NZ_CP026495.1
NZ_CP026586.1
NZ_CP026715.1
NZ_CP026751.1
NZ_CP027064.2
NZ_CP027068.2
NZ_CP027146.1
NZ_CP027160.1
NZ_CP027189.1
NZ_CP027426.1
NZ_CP027602.1
NZ_CP027612.1
NZ_CP028176.1
NZ_CP028180.1
NZ_CP028391.1
NZ_CP028542.1
NZ_CP028548.1
NZ_CP028555.1
NZ_CP028583.1
NZ_CP028716.1
NZ_CP028783.1
NZ_CP028787.1
NZ_CP028793.1
NZ_CP028797.1
NZ_CP028806.1
NZ_CP028816.1
NZ_CP028932.1
NZ_CP028953.1
NZ_CP028990.1
NZ_CP028994.1
NZ_CP029099.1
NZ_CP029128.1
NZ_CP029137.1
NZ_CP029141.1
NZ_CP029220.1
NZ_CP029226.1
NZ_FO834906.1
NZ_LN824133.1
NZ_LT216436.1
